Seat Name En,Party Name Pretty En,Uec Id (Parties.Csv),% of Total Valid Total Votes
Thegon Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,60.145419951%
Thegon Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,65.701740488%
Thazi Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,38.448902558%
Thazi Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,41.358123063%
Thayetchaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,63.371083740%
Thayetchaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,73.347887220%
Thayet Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,56.224237428%
Thayet Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,63.470862956%
Thayarwady Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,52.769094387%
Thayarwady Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,51.810626299%
Thaton Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,49.730659730%
Thaton Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,45.722361809%
Thantlang Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,33.336204669%
Thantlang Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,28.881011842%
Thanlyin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,57.342718109%
Thanlyin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,58.764135113%
Thandwe Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,35.485971167%
Thandwe Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,33.649465860%
Thandaunggyi Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,26.391976681%
Thandaunggyi Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,33.388101983%
Thanbyuzayat Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,38.226936920%
Thanbyuzayat Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,46.092073806%
Thanatpin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,64.538568558%
Thanatpin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,69.542165222%
Thaketa Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,80.442532513%
Thaketa Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,81.830260452%
Thabeikkyin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,71.318538630%
Thabeikkyin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,73.473330533%
Thabaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,47.943241372%
Thabaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,56.765288723%
Tedim Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,27.022478011%
Tedim Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,15.420868040%
Taze Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,62.921116229%
Taze Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,80.007936674%
Taungtha Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,64.326991082%
Taungtha Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,58.841980958%
Taungoo Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,60.260151496%
Taungoo Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,61.215744599%
Taunggyi Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,38.328817466%
Taunggyi Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,37.101488255%
Taungdwingyi Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,65.414862596%
Taungdwingyi Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,60.784088296%
Tanintharyi Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,71.218701613%
Tanintharyi Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,77.869518138%
Tangyan Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,7.263823709%
Tangyan Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,12.273227706%
Tanai Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,43.245735362%
Tanai Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,27.350320070%
Tamwe Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,89.080805869%
Tamwe Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,85.534311957%
Tamu Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,40.040498305%
Tamu Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,54.495144972%
Taikkyi Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,58.616889927%
Taikkyi Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,60.513866868%
Tada-U Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,62.869718736%
Tada-U Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,61.649417703%
Tachileik Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,40.982961992%
Tachileik Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,55.145877378%
Tabayin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,71.377987607%
Tabayin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,79.821149211%
Sumprabum Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,22.265625%
Sumprabum Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,36.612021858%
South Okkalapa Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,77.756841249%
South Okkalapa Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,79.796111901%
Sittwe Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,3.465776856%
Sittwe Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,2.488174872%
Sintgaing Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,68.057199678%
Sintgaing Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,68.004817342%
Singu Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,71.881799322%
Singu Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,79.819128528%
Sinbaungwe Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,61.231107300%
Sinbaungwe Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,58.999226348%
Sidoktaya Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,58.846555324%
Sidoktaya Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,68.642207589%
Shwepyithar Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,74.955758792%
Shwepyithar Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,72.358209731%
Shwegyin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,42.459231044%
Shwegyin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,55.749831876%
Shwegu Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,54.651480638%
Shwegu Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,54.458845149%
Shwedaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,69.948753669%
Shwedaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,71.401306107%
Shwebo Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,79.350419854%
Shwebo Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,64.959157846%
Shadaw Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,48.727735369%
Shadaw Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,53.989703990%
Seikphyu Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,55.658358075%
Seikphyu Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,56.874505668%
Seikkan Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,58.2%
Seikkan Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,44.908616188%
Seikgyikanaungto Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,50.866921864%
Seikgyikanaungto Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,55.920294863%
Saw Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,72.087418980%
Saw Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,63.330154326%
Sanchaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,87.674004532%
Sanchaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,85.959885387%
Salingyi Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,69.490688139%
Salingyi Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,89.632143639%
Salin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,65.232732300%
Salin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,64.066808269%
Sagaing Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,70.454946412%
Sagaing Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,71.073355243%
Rathedaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,2.244198049%
Rathedaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,2.377310667%
Ramree Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,16.618459111%
Ramree Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,16.651646731%
Pyinoolwin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,56.509432391%
Pyinoolwin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,46.298247463%
Pyigyitagon Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,83.418332499%
Pyigyitagon Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,80.391896908%
Pyay Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,69.464685033%
Pyay Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,67.279451757%
Pyawbwe Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,39.924784666%
Pyawbwe Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,38.089922100%
Pyapon Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,51.972954334%
Pyapon Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,60.779172926%
Pwintbyu Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,62.241770840%
Pwintbyu Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,63.101316850%
Puta-O Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,25.700014071%
Puta-O Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,44.698193567%
Ponnagyun Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,13.325608343%
Ponnagyun Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,8.398418352%
Pinlebu Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,78.874680307%
Pinlebu Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,68.128294269%
Pinlaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,9.064203940%
Pinlaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,20.071347368%
Pindaya Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,55.996231325%
Pindaya Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,40.704758113%
Phyu Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,49.045459869%
Phyu Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,54.852758834%
Pekon Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,47.685245902%
Pekon Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,35.603390399%
Pazundaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,86.467143787%
Pazundaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,88.932948810%
Paungde Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,69.704559158%
Paungde Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,66.790972957%
Paungbyin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,43.306191315%
Paungbyin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,50.241706951%
Paung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,43.509519683%
Paung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,41.816295227%
Pauktaw Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,1.559167463%
Pauktaw Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,1.926825371%
Paukkhaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,53.784053630%
Paukkhaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,58.976350336%
Pauk Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,62.246559726%
Pauk Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,54.027738093%
Patheingyi Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,65.359025632%
Patheingyi Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,70.591347821%
Pathein Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,59.731253695%
Pathein Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,52.888418587%
Pantanaw Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,42.893411521%
Pantanaw Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,52.920985696%
Paletwa Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,37.649829667%
Paletwa Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,27.463018666%
Pale Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,58.762614761%
Pale Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,65.126390293%
Palaw Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,59.744290888%
Palaw Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,70.117036717%
Pakokku Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,71.943258120%
Pakokku Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,73.700832948%
Padaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,58.877845330%
Padaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,51.848347212%
Pabedan Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,84.989555357%
Pabedan Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,87.513992063%
Oktwin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,54.429940802%
Oktwin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,54.876752293%
Okpho Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,67.108963542%
Okpho Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,63.566328978%
Nyaungshwe Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,45.319098552%
Nyaungshwe Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,57.288452734%
Nyaunglebin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,63.369955305%
Nyaunglebin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,56.384629595%
Nyaungdon Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,64.761807550%
Nyaungdon Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,57.229068841%
Nyaung-U Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,65.028472573%
Nyaung-U Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,72.499108050%
North Okkalapa Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,81.093649556%
North Okkalapa Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,76.667170953%
Ngazun Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,75.669541534%
Ngazun Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,69.394955019%
Ngapudaw Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,52.606825947%
Ngapudaw Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,41.604123560%
Ngape Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,66.103557998%
Ngape Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,76.003490401%
Nawngmun Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,37.436476567%
Nawngmun Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,26.542553191%
Nawnghkio Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,36.519099570%
Nawnghkio Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,29.355395844%
Nattalin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,69.042520649%
Nattalin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,69.103445939%
Natogyi Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,52.482811306%
Natogyi Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,59.327574130%
Natmauk Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,73.342895714%
Natmauk Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,74.343305821%
Nanyun Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,67.960034921%
Nanyun Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,65.718092700%
Nansang Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,14.909569887%
Nansang Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,23.664638269%
Namtu Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,8.336126005%
Namtu Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,38.467400508%
Namhsan Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,16.895440439%
Namhsan Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,34.069400631%
Namhkan Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,4.064604765%
Namhkan Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,5.686938687%
Myothit Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,68.946285714%
Myothit Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,66.093607306%
Myittha Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,59.750298324%
Myittha Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,64.012938044%
Myitkyina Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,36.176470588%
Myitkyina Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,47.049333888%
Myinmu Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,68.358972759%
Myingyan Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,75.881411251%
Myingyan Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,76.114937192%
Myeik Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,75.134474743%
Myeik Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,73.618082989%
Myebon Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,14.179217437%
Myawaddy Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,56.276849642%
Myawaddy Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,41.883116883%
Myaungmya Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,50.398227287%
Myaungmya Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,54.506393510%
Myaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,79.797627355%
Myaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,72.894728947%
Myanaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,63.431520841%
Myanaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,61.769756718%
Myaing Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,72.437148600%
Myaing Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,70.770237029%
Muse Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,19.225888325%
Muse Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,16.930559868%
Munaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,39.560376492%
Munaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,35.370728562%
Mudon Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,29.922525108%
Mudon Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,44.980045199%
Mrauk-U Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,5.183893469%
Mrauk-U Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,4.735316847%
Monywa Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,87.627801104%
Monywa Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,79.978826237%
Monyo Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,57.421315141%
Monyo Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,61.760570714%
Mongyawng Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,47.633790358%
Mongyawng Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,42.136585941%
Mongyang Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,16.291469194%
Mongyang Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,27.279077890%
Mongyai Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,4.090228379%
Mongyai Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,7.424671217%
Mongton Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,51.840289188%
Mongton Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,22.782770900%
Mongping Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,18.242196148%
Mongping Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,14.525590263%
Mongpan Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,16.141001855%
Mongpan Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,8.992506245%
Mongnai Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,11.148796499%
Mongnai Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,9.498598567%
Mongmit Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,36.676408077%
Mongmit Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,46.663910280%
Mongkhet Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,13.208556150%
Mongkhet Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,16.803278689%
Mongkaing Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,15.978603758%
Mongkaing Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,9.594095941%
Monghsat Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,8.509454950%
Monghsat Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,11.922487988%
Monghpyak Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,31.985442782%
Monghpyak Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,21.651031895%
Momauk Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,30.636688380%
Momauk Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,27.075452917%
Mohnyin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,47.285600142%
Mohnyin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,56.790356355%
Mogoke Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,68.137492592%
Mogoke Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,61.399787911%
Mogaung Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,46.744503708%
Mogaung Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,39.688789611%
Minhla Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,61.414207365%
Minhla Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,57.435890740%
Mingin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,42.863060227%
Mingin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,51.161574202%
Mingalartaungnyunt Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,85.033632287%
Mingalartaungnyunt Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,88.790478826%
Mingaladon Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,54.036837507%
Mingaladon Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,61.130829791%
Mindon Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,61.320898170%
Mindon Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,60.137111079%
Mindat Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,39.076864752%
Mindat Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,35.658989743%
Minbya Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,6.158553419%
Minbu Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,72.039201582%
Minbu Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,69.991616243%
Mese Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,52.988582942%
Mese Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,35.018050542%
Meiktila Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,36.928517923%
Meiktila Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,31.542722847%
Mayangone Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,68.083881089%
Mayangone Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,83.422700852%
Mawlamyinegyun Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,52.776268608%
Mawlamyinegyun Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,48.170608450%
Mawlamyine Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,57.004838762%
Mawlamyine Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,69.083021492%
Mawlaik Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,48.466613500%
Mawlaik Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,51.136507937%
Mawkmai Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,16.365019011%
Mawkmai Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,16.921868865%
Maungdaw Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,5.342841470%
Maubin Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,51.924975321%
Maubin Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,49.798896369%
Matupi Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,48.156264168%
Matupi Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,43.154420207%
Mansi Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,8.696702500%
Mansi Constituency 1,National League for Democracy,5f3f9035c749de0ddc9de05b,31.194356937%
Mahlaing Constituency 2,National League for Democracy,5f3f9035c749de0ddc9de05b,51.861534511%
