Seat Name En,Party Name Pretty En,Uec Id (Parties.Csv),% of Total Valid Total Votes
Dala Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,51.981657386%
Daik-U Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,60.371276646%
Daik-U Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,64.360778059%
Dagon Myothit (South) Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,59.491168983%
Dagon Myothit (South) Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,64.009872012%
Dagon Myothit (Seikkan) Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,61.868379113%
Dagon Myothit (Seikkan) Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,65.681280046%
Dagon Myothit (North) Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,53.962264151%
Dagon Myothit (North) Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,53.163337727%
Dagon Myothit (East) Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,58.885607261%
Dagon Myothit (East) Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,57.940306141%
Dagon Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,74.033149171%
Dagon Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,57.764589515%
Cocokyun Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,81.882352941%
Cocokyun Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Chipwi Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,61.882976162%
Chaungzon Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,47.527113299%
Chaungzon Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,28.500124782%
Chaung-U Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,74.635946539%
Chaung-U Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,56.178021514%
Chauk Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,58.084922661%
Chauk Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,57.367927605%
Chanmyathazi Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,50.489766082%
Chanmyathazi Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,50.924937303%
Chanayethazan Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,39.468314250%
Chanayethazan Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,51.679408274%
Buthidaung Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,38.837382868%
Buthidaung Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,45.031700452%
Budalin Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Budalin Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Botahtaung Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,56.793988729%
Botahtaung Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,67.732831609%
Bokpyin Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,65.239674405%
Bokpyin Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,68.697123519%
Bogale Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,55.798554567%
Bogale Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,59.436815723%
Bilin Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,53.601236476%
Bilin Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,50.460666194%
Bhamo Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,37.999731987%
Bawlake Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,92.143752612%
Bawlake Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,
Banmauk Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,51.422462434%
Banmauk Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,46.286720211%
Bahan Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,41.195657986%
Bahan Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,38.941021805%
Bago Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,58.527838943%
Bago Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,55.460007867%
Ayadaw Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,79.705058251%
Ayadaw Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,70.789950204%
Aungmyaythazan Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,52.956835900%
Aungmyaythazan Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,56.929140532%
Aunglan Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,61.609453434%
Aunglan Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,62.049571448%
Ann Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,83.401828399%
Ann Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,86.152078146%
Amarapura Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,66.696503041%
Amarapura Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,47.094825531%
Ahlone Constituency 2,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,43.111034423%
Ahlone Constituency 1,Union Solidarity and Development Party,5f3f9035c749de0ddc9de04c,43.202542139%
Tilin Constituency 2,The Union of Myanmar Federation of National Politics,5f3f9035c749de0ddc9de03e,22.928683797%
Tilin Constituency 1,The Union of Myanmar Federation of National Politics,5f3f9035c749de0ddc9de03e,38.826185102%
Thegon Constituency 2,The Union of Myanmar Federation of National Politics,5f3f9035c749de0ddc9de03e,37.592101814%
Saw Constituency 1,The Union of Myanmar Federation of National Politics,5f3f9035c749de0ddc9de03e,23.670200236%
Pauk Constituency 2,The Union of Myanmar Federation of National Politics,5f3f9035c749de0ddc9de03e,15.773172906%
Pauk Constituency 1,The Union of Myanmar Federation of National Politics,5f3f9035c749de0ddc9de03e,19.300846008%
Myingyan Constituency 2,The Union of Myanmar Federation of National Politics,5f3f9035c749de0ddc9de03e,14.529610253%
Monyo Constituency 1,The Union of Myanmar Federation of National Politics,5f3f9035c749de0ddc9de03e,19.203934225%
Mindat Constituency 2,The Union of Myanmar Federation of National Politics,5f3f9035c749de0ddc9de03e,12.918833918%
Gangaw Constituency 2,The Union of Myanmar Federation of National Politics,5f3f9035c749de0ddc9de03e,5.301940522%
Gangaw Constituency 1,The Union of Myanmar Federation of National Politics,5f3f9035c749de0ddc9de03e,22.646793135%
Namhsan Constituency 2,Ta-Arng (Palaung) National Party,5f3f9035c749de0ddc9de038,
Namhsan Constituency 1,Ta-Arng (Palaung) National Party,5f3f9035c749de0ddc9de038,
Namhkan Constituency 2,Ta-Arng (Palaung) National Party,5f3f9035c749de0ddc9de038,25.334367842%
Namhkan Constituency 1,Ta-Arng (Palaung) National Party,5f3f9035c749de0ddc9de038,35.962763351%
Manton Constituency 2,Ta-Arng (Palaung) National Party,5f3f9035c749de0ddc9de038,
Manton Constituency 1,Ta-Arng (Palaung) National Party,5f3f9035c749de0ddc9de038,
Kyaukme Constituency 2,Ta-Arng (Palaung) National Party,5f3f9035c749de0ddc9de038,32.969798658%
Kutkai Constituency 2,Ta-Arng (Palaung) National Party,5f3f9035c749de0ddc9de038,19.813899389%
Kutkai Constituency 1,Ta-Arng (Palaung) National Party,5f3f9035c749de0ddc9de038,34.366197183%
Waingmaw Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,21.514013291%
Waingmaw Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,33.809040425%
Taunggyi Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,18.192654125%
Taunggyi Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,11.302469285%
Tangyan Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,53.858467285%
Tangyan Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,39.920203923%
Tachileik Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,35.979833586%
Tachileik Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,26.336968785%
Puta-O Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,48.719426303%
Puta-O Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,6.551091849%
Pinlaung Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,18.517641020%
Nyaungshwe Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,11.586367961%
Nawnghkio Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,44.486678995%
Nawnghkio Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,11.248433955%
Nansang Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,45.672389127%
Nansang Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,29.553264605%
Namtu Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,68.669612175%
Namtu Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,34.148816234%
Namhkan Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,36.115421562%
Namhkan Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,49.322227666%
Myitkyina Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,19.499014559%
Muse Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,20.364407445%
Muse Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,69.172751344%
Mongyawng Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,63.224549440%
Mongyawng Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,57.281817563%
Mongyang Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,11.041339613%
Mongyang Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,42.413793103%
Mongyai Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,69.332930878%
Mongyai Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,64.543209877%
Mongton Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,52.055837563%
Mongton Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,14.540785129%
Mongping Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,25.906823370%
Mongping Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,27.126161645%
Mongpan Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,47.553648069%
Mongpan Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,60.800424066%
Mongnai Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,61.819090455%
Mongnai Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,72.419178510%
Mongmit Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,55.281367236%
Mongmit Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,36.263588780%
Mongkhet Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,23.222579493%
Mongkhet Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,19.347581552%
Mongkaing Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,68.844668845%
Mongkaing Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,81.672025723%
Monghsu Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,39.203316510%
Monghsu Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,50.798872180%
Monghsat Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,12.650978759%
Monghsat Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,11.867118389%
Monghpyak Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,20.827609890%
Monghpyak Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,35.937803693%
Momauk Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,57.056318599%
Momauk Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,25.347972681%
Mohnyin Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,28.936128907%
Mohnyin Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,22.991970868%
Mogaung Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,23.435573060%
Mogaung Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,30.581708993%
Mawkmai Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,15.402641670%
Mawkmai Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,72.723526988%
Mansi Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,63.266728625%
Mansi Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,13.623804463%
Mabein Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,33.364859185%
Mabein Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,44.830164495%
Loilen Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,33.383882149%
Loilen Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,31.233683275%
Lashio Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,27.826248376%
Lashio Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,31.785399807%
Langkho Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,50.627867665%
Langkho Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,65.237103296%
Laihka Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,77.485119048%
Laihka Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,65.944359010%
Kyethi Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,59.817893903%
Kyethi Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,87.701317716%
Kyaukme Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,45.345230832%
Kyaukme Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,66.315633782%
Kutkai Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,7.670834545%
Kutkai Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,5.295141636%
Kunhing Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,49.953513083%
Kunhing Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,68.288878490%
Kengtung Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,19.607843137%
Kengtung Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,26.293924182%
Hsipaw Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,74.178032776%
Hsipaw Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,62.206677923%
Hsihseng Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,22.495438353%
Hsihseng Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,23.830940437%
Hseni Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,44.332945077%
Hseni Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,43.122732769%
Hpakant Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,30.730669359%
Hpakant Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,16.066042229%
Hopong Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,30.562407499%
Hkamti Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,14.118658641%
Bhamo Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,20.038415152%
Bhamo Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,30.934735836%
Banmauk Constituency 2,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,10.239353804%
Banmauk Constituency 1,Shan Nationalities Democratic Party,5f3f9035c749de0ddc9de03b,25.992958521%
Thandwe Constituency 2,Rakhine State National Force of Myanmar,5f3f9035c749de0ddc9de034,26.467331118%
Thandwe Constituency 1,Rakhine State National Force of Myanmar,5f3f9035c749de0ddc9de034,27.571047957%
Ponnagyun Constituency 2,Rakhine State National Force of Myanmar,5f3f9035c749de0ddc9de034,11.745280914%
Ponnagyun Constituency 1,Rakhine State National Force of Myanmar,5f3f9035c749de0ddc9de034,11.983910140%
Mrauk-U Constituency 2,Rakhine State National Force of Myanmar,5f3f9035c749de0ddc9de034,4.624676445%
Mrauk-U Constituency 1,Rakhine State National Force of Myanmar,5f3f9035c749de0ddc9de034,4.044492023%
Minbya Constituency 2,Rakhine State National Force of Myanmar,5f3f9035c749de0ddc9de034,3.521447862%
Minbya Constituency 1,Rakhine State National Force of Myanmar,5f3f9035c749de0ddc9de034,4.183331532%
Kyauktaw Constituency 2,Rakhine State National Force of Myanmar,5f3f9035c749de0ddc9de034,3.521628265%
Kyauktaw Constituency 1,Rakhine State National Force of Myanmar,5f3f9035c749de0ddc9de034,3.019044281%
Sittwe Constituency 2,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,54.552623871%
Sittwe Constituency 1,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,35.669618500%
Rathedaung Constituency 2,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,60.727782756%
Rathedaung Constituency 1,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,45.211342964%
Ramree Constituency 2,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,24.522565321%
Ramree Constituency 1,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,49.138750297%
Ponnagyun Constituency 2,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,51.831853273%
Ponnagyun Constituency 1,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,47.825591985%
Pauktaw Constituency 2,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,60.665022381%
Pauktaw Constituency 1,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,65.645915124%
Myebon Constituency 2,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,48.325006143%
Myebon Constituency 1,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,46.407893182%
Munaung Constituency 2,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,33.412322275%
Munaung Constituency 1,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,27.966683840%
Mrauk-U Constituency 2,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,50.580549735%
Mrauk-U Constituency 1,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,62.260111230%
Minbya Constituency 2,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,57.626880853%
Minbya Constituency 1,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,49.198284870%
Kyauktaw Constituency 2,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,52.174312559%
Kyauktaw Constituency 1,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,43.327491529%
Kyaukpyu Constituency 2,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,50.997406272%
Kyaukpyu Constituency 1,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,46.680981315%
Buthidaung Constituency 2,Rakhine Nationalities Development Party,5f3f9035c749de0ddc9de048,14.820466042%
Myawaddy Constituency 2,Phlone-Sqaw Democratic Party,5f3f9035c749de0ddc9de04a,39.181697509%
Kyainseikgyi Constituency 1,Phlone-Sqaw Democratic Party,5f3f9035c749de0ddc9de04a,24.339035770%
Kyaikmaraw Constituency 1,Phlone-Sqaw Democratic Party,5f3f9035c749de0ddc9de04a,16.310005784%
Kawkareik Constituency 2,Phlone-Sqaw Democratic Party,5f3f9035c749de0ddc9de04a,24.424134651%
Kawkareik Constituency 1,Phlone-Sqaw Democratic Party,5f3f9035c749de0ddc9de04a,29.260085715%
Hpa-An Constituency 1,Phlone-Sqaw Democratic Party,5f3f9035c749de0ddc9de04a,44.111697012%
Hlaingbwe Constituency 2,Phlone-Sqaw Democratic Party,5f3f9035c749de0ddc9de04a,62.628460328%
Hlaingbwe Constituency 1,Phlone-Sqaw Democratic Party,5f3f9035c749de0ddc9de04a,41.463621460%
Bogale Constituency 2,Peace for Diversity Party,5f3f9035c749de0ddc9de045,3.289234620%
Bogale Constituency 1,Peace for Diversity Party,5f3f9035c749de0ddc9de045,4.972948410%
Pinlaung Constituency 2,Pa-O National Organization (PNO),5f3f9035c749de0ddc9de031,
Pinlaung Constituency 1,Pa-O National Organization (PNO),5f3f9035c749de0ddc9de031,81.482358980%
Hsihseng Constituency 2,Pa-O National Organization (PNO),5f3f9035c749de0ddc9de031,77.504561647%
Hsihseng Constituency 1,Pa-O National Organization (PNO),5f3f9035c749de0ddc9de031,76.169059563%
Hopong Constituency 2,Pa-O National Organization (PNO),5f3f9035c749de0ddc9de031,
Hopong Constituency 1,Pa-O National Organization (PNO),5f3f9035c749de0ddc9de031,69.437592501%
Zigon Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,19.171011745%
Zalun Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,13.155954283%
Zalun Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,22.151079627%
Ywangan Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,10.264810265%
Ywangan Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,5.319913731%
Yinmarbin Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,24.594775620%
Yinmarbin Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,35.006247397%
Yesagyo Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,19.379465447%
Yesagyo Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,21.618157376%
Yenangyaung Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,13.600614358%
Yenangyaung Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,37.383344763%
Yegyi Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,46.608160474%
Yedashe Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,39.925037167%
Yedashe Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,30.101407051%
Yebyu Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,34.641361033%
Yebyu Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,48.954651045%
Ye-U Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,31.563212377%
Ye-U Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,31.827119711%
Ye Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,10.833169194%
Ye Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,8.106430843%
Yankin Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,39.283042394%
Yankin Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,44.135851452%
Yamethin Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,19.690397846%
Yamethin Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,14.576147894%
Wuntho Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,32.099156787%
Wuntho Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,30.998655421%
Wundwin Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,33.353806198%
Wundwin Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,34.258309313%
Wetlet Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,19.126273850%
Wetlet Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,10.691211612%
Waw Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,33.643393158%
Waw Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,38.113448056%
Wakema Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,41.459506478%
Wakema Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,48.600053926%
Waingmaw Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,45.148800925%
Waingmaw Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,37.558965785%
Twantay Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,20.061846958%
Twantay Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,16.938433542%
Tsawlaw Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,62.589928058%
Toungup Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,38.143113907%
Toungup Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,47.851251628%
Tonzang Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,12.808300731%
Tonzang Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,17.845224853%
Tilin Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,26.278185632%
Tilin Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,19.264753305%
Tigyaing Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,46.943351104%
Tigyaing Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,48.139837544%
Thongwa Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,34.136450382%
Thongwa Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,33.969465649%
Thingangyun Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,8.618105884%
Thegon Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,22.241314034%
Thegon Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,45.375934829%
Thazi Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,13.377960037%
Thazi Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,22.823572018%
Thayetchaung Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,45.503147797%
Thayetchaung Constituency 1,National Unity Party,5f3f9035c749de0ddc9de02e,33.816814397%
Thayet Constituency 2,National Unity Party,5f3f9035c749de0ddc9de02e,18.618186009%
